-1.586315010000000081e-02,1.781116259999999951e-02,-1.929294360000000097e-02
1.450862490000000005e+00,1.417188780000000037e+00,1.454292140000000177e+00
-5.137960099999999697e-02,4.163308100000000234e-02,-3.640824600000000522e-02
1.486378739999999921e+00,1.393367779999999945e+00,1.471408819999999951e+00
-4.601958899999999963e-02,3.353279300000000518e-02,-2.397345440000000355e-02
1.481020450000000155e+00,1.401466920000000060e+00,1.458973110000000295e+00
-7.486079300000000186e-03,6.715111200000001106e-03,-9.574090400000000514e-04
1.442484960000000260e+00,1.428284200000000004e+00,1.435958579999999873e+00
2.516212230000000258e-02,-1.734352480000000279e-02,1.515913909999999989e-02
1.409838710000000050e+00,1.452343410000000112e+00,1.419840659999999977e+00
2.055442340000000062e-02,-1.666201460000000037e-02,1.193434970000000102e-02
1.414445060000000032e+00,1.451663219999999921e+00,1.423066539999999991e+00
4.373765200000000013e-03,-5.794243000000000136e-03,2.932307699999999687e-03
1.430626119999999890e+00,1.440794530000000018e+00,1.432066859999999942e+00
-1.780989980000000084e-02,1.237684630000000091e-02,-9.872197299999999759e-03
1.452811220000000292e+00,1.422624560000000038e+00,1.444872799999999957e+00
-2.809821839999999959e-02,2.553444740000000018e-02,-1.745887010000000267e-02
1.463097300000000045e+00,1.409465610000000035e+00,1.452458209999999861e+00
-1.001406139999999959e-02,1.668457279999999848e-02,-9.897912499999999766e-03
1.445013429999999932e+00,1.418316689999999936e+00,1.444898630000000184e+00
2.529155929999999872e-02,-1.555809780000000017e-02,1.093665159999999970e-02
1.409709560000000028e+00,1.450558270000000149e+00,1.424062429999999990e+00
4.478721100000000732e-02,-4.611745600000000805e-02,2.972975599999999954e-02
1.390213650000000190e+00,1.481118029999999974e+00,1.405269670000000026e+00
3.200767499999999932e-02,-4.308415300000000003e-02,2.991429699999999942e-02
1.402993759999999979e+00,1.478084440000000166e+00,1.405085990000000118e+00
1.131773020000000117e-03,-5.506008900000000476e-03,6.270921300000000149e-03
1.433869220000000055e+00,1.440504659999999992e+00,1.428729050000000056e+00
-1.452532829999999935e-02,1.692849410000000013e-02,-9.835088199999999711e-03
1.449525069999999971e+00,1.418072739999999943e+00,1.444835490000000000e+00
-2.195317530000000239e-02,3.046562400000000018e-02,-2.299877369999999907e-02
1.456952630000000193e+00,1.404534950000000171e+00,1.458000179999999979e+00
-9.166005100000000974e-03,1.538948530000000189e-02,-1.916181330000000030e-02
1.444166780000000205e+00,1.419611060000000036e+00,1.454162990000000155e+00
1.593180050000000264e-02,-2.147121620000000050e-02,7.820147300000000051e-03
1.419068630000000164e+00,1.456470469999999962e+00,1.427179250000000010e+00
3.170632500000000048e-02,-4.354191799999999890e-02,3.602653599999999789e-02
1.403295110000000179e+00,1.478540770000000171e+00,1.398972890000000024e+00
2.682092489999999760e-02,-3.365419400000000533e-02,4.006175600000000392e-02
1.408179850000000011e+00,1.468653619999999993e+00,1.394937670000000018e+00
4.434666599999999639e-03,-2.842660380000000542e-03,1.045882530000000026e-02
1.430565850000000028e+00,1.437841300000000100e+00,1.424541720000000122e+00
-1.071988050000000081e-02,1.503851299999999988e-02,-1.417254790000000222e-02
1.445719450000000128e+00,1.419961199999999923e+00,1.449172059999999984e+00
-1.870401959999999988e-02,2.197934970000000113e-02,-2.902574499999999863e-02
1.453703790000000051e+00,1.413021540000000131e+00,1.464027179999999984e+00
-1.592712240000000029e-02,1.303553999999999997e-02,-2.531601169999999831e-02
1.450928500000000287e+00,1.421964460000000097e+00,1.460316269999999861e+00
6.738788700000000569e-03,-1.385357610000000246e-02,1.582919800000000266e-02
1.428261240000000099e+00,1.448853490000000077e+00,1.419171950000000182e+00
2.668950760000000227e-02,-3.059735700000000211e-02,4.418508499999999894e-02
1.408311870000000132e+00,1.465597070000000057e+00,1.390816350000000146e+00
2.747318979999999883e-02,-2.570199800000000367e-02,3.456570600000000160e-02
1.407525490000000046e+00,1.460700850000000273e+00,1.400433720000000104e+00
8.887471600000000291e-03,-5.615126300000000334e-03,4.085416300000000236e-03
1.426111609999999974e+00,1.440613719999999986e+00,1.430915990000000138e+00
-9.567632899999999399e-03,1.044312640000000063e-02,-1.576272880000000043e-02
1.444568579999999880e+00,1.424556069999999952e+00,1.450762040000000308e+00
-1.308315330000000241e-02,1.151966340000000130e-02,-1.367566480000000084e-02
1.448084329999999920e+00,1.423479820000000062e+00,1.448675550000000145e+00
-3.968808199999999953e-03,2.112589780000000139e-03,2.725165450000000358e-04
1.438969210000000221e+00,1.432887680000000108e+00,1.434727349999999957e+00
1.682858939999999984e-02,-1.635254250000000090e-02,2.266625550000000294e-02
1.418170320000000206e+00,1.451353260000000089e+00,1.412332740000000086e+00
3.435791800000000118e-02,-2.871406300000000147e-02,2.950675700000000151e-02
1.400643230000000017e+00,1.463714350000000275e+00,1.405493529999999991e+00
2.359438480000000324e-02,-1.758187829999999924e-02,7.838974500000000026e-03
1.411405730000000025e+00,1.452581619999999907e+00,1.427162030000000081e+00
-1.212075620000000083e-02,1.008340060000000038e-02,-2.117348240000000228e-02
1.447120009999999901e+00,1.424917690000000015e+00,1.456174859999999960e+00
-4.025892500000000096e-02,3.170316799999999685e-02,-3.099370400000000039e-02
1.475257490000000171e+00,1.403297980000000056e+00,1.465993129999999978e+00
-2.696738100000000207e-02,2.309021190000000098e-02,-1.558094300000000161e-02
1.461966520000000047e+00,1.411910849999999940e+00,1.450581230000000055e+00
-5.191456900000000416e-03,6.817369299999999875e-03,-1.308275150000000016e-04
1.440191829999999840e+00,1.428183750000000085e+00,1.435132019999999953e+00
2.421132000000000145e-02,-1.813687890000000025e-02,1.671703249999999946e-02
1.410788680000000017e+00,1.453135529999999953e+00,1.418282250000000078e+00
4.245045700000000394e-02,-3.911006400000000688e-02,2.452294459999999898e-02
1.392549830000000100e+00,1.474109489999999800e+00,1.410475850000000086e+00
2.474938759999999877e-02,-2.984799999999999953e-02,1.325067519999999915e-02
1.410251990000000122e+00,1.464847999999999928e+00,1.421749210000000208e+00
-9.268693700000000396e-03,2.116053870000000111e-03,-5.292251300000000089e-03
1.444270100000000001e+00,1.432884810000000009e+00,1.440292279999999980e+00
-3.579550100000000040e-02,3.612009800000000326e-02,-2.042604830000000274e-02
1.470794640000000264e+00,1.398881049999999959e+00,1.455425790000000275e+00
-3.573810100000000128e-02,4.269584200000000468e-02,-2.206137430000000219e-02
1.470737240000000057e+00,1.392303010000000230e+00,1.457061689999999965e+00
-1.249902220000000119e-02,1.661219140000000025e-02,-9.528371300000001293e-03
1.447498850000000115e+00,1.418388439999999973e+00,1.444528400000000046e+00
1.236479230000000172e-02,-1.460695110000000130e-02,5.975885299999999893e-03
1.422636040000000213e+00,1.449608300000000183e+00,1.429024660000000058e+00
3.363927000000000583e-02,-4.077380299999999735e-02,2.130266110000000185e-02
1.401360730000000165e+00,1.475774090000000038e+00,1.413695990000000124e+00
4.376950900000000505e-02,-4.810952300000000126e-02,3.303369999999999918e-02
1.391229629999999995e+00,1.483109809999999973e+00,1.401966299999999999e+00
1.694060550000000068e-02,-1.067683050000000147e-02,1.881437110000000121e-02
1.418058390000000113e+00,1.445676399999999973e+00,1.416184279999999962e+00
-1.562953209999999940e-02,2.209811030000000120e-02,-6.347435499999999967e-03
1.450630019999999964e+00,1.412901000000000185e+00,1.441348440000000064e+00
-3.426378199999999957e-02,3.455766999999999867e-02,-2.589514899999999925e-02
1.469264930000000247e+00,1.400442329999999957e+00,1.460896010000000134e+00
-3.220771399999999840e-02,2.571557309999999985e-02,-3.127611200000000174e-02
1.467207139999999965e+00,1.409284800000000004e+00,1.466277260000000027e+00
-7.910638400000001222e-03,5.387678800000000618e-04,-1.502353160000000076e-02
1.442909720000000062e+00,1.434460440000000059e+00,1.450024450000000131e+00
2.436305690000000260e-02,-2.486674189999999937e-02,1.667492959999999913e-02
1.410636570000000090e+00,1.459865680000000054e+00,1.418325300000000011e+00
5.111441300000000437e-02,-4.094026300000000451e-02,5.256433700000000264e-02
1.383885299999999985e+00,1.475940550000000018e+00,1.382435950000000080e+00
5.439453600000000028e-02,-3.735879000000000283e-02,6.724897900000000039e-02
1.380604890000000085e+00,1.472358789999999917e+00,1.367750159999999937e+00
